game_id,official_date,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score,completed,season
401507282,2023-08-02,17,Las Vegas Aces,20,Atlanta Dream,93,72,True,2023
401507283,2023-08-02,6,Los Angeles Sparks,9,New York Liberty,69,76,True,2023
401507284,2023-08-03,14,Seattle Storm,3,Dallas Wings,65,76,True,2023
401507285,2023-08-04,11,Phoenix Mercury,20,Atlanta Dream,91,71,True,2023
401507286,2023-08-04,5,Indiana Fever,18,Connecticut Sun,72,88,True,2023
401507287,2023-08-04,16,Washington Mystics,6,Los Angeles Sparks,79,77,True,2023
401507288,2023-08-05,3,Dallas Wings,19,Chicago Sky,89,104,True,2023
401507289,2023-08-05,8,Minnesota Lynx,9,New York Liberty,66,76,True,2023
401507290,2023-08-06,11,Phoenix Mercury,14,Seattle Storm,91,97,True,2023
401507291,2023-08-06,20,Atlanta Dream,5,Indiana Fever,82,73,True,2023
401507292,2023-08-06,9,New York Liberty,17,Las Vegas Aces,99,61,True,2023
401507293,2023-08-06,16,Washington Mystics,6,Los Angeles Sparks,83,91,True,2023
401507294,2023-08-06,3,Dallas Wings,19,Chicago Sky,96,104,True,2023
401507295,2023-08-08,14,Seattle Storm,18,Connecticut Sun,69,81,True,2023
401507296,2023-08-08,5,Indiana Fever,6,Los Angeles Sparks,80,87,True,2023
401507297,2023-08-09,19,Chicago Sky,8,Minnesota Lynx,79,88,True,2023
401507298,2023-08-09,3,Dallas Wings,17,Las Vegas Aces,84,104,True,2023
401507299,2023-08-09,11,Phoenix Mercury,16,Washington Mystics,91,72,True,2023
401507300,2023-08-10,5,Indiana Fever,8,Minnesota Lynx,91,73,True,2023
401507301,2023-08-11,11,Phoenix Mercury,18,Connecticut Sun,90,84,True,2023
401507302,2023-08-11,14,Seattle Storm,20,Atlanta Dream,68,67,True,2023
401507303,2023-08-12,9,New York Liberty,19,Chicago Sky,89,73,True,2023
401507304,2023-08-12,17,Las Vegas Aces,16,Washington Mystics,113,89,True,2023
401507305,2023-08-12,6,Los Angeles Sparks,20,Atlanta Dream,85,74,True,2023
401507306,2023-08-13,3,Dallas Wings,18,Connecticut Sun,91,81,True,2023
401507307,2023-08-13,16,Washington Mystics,19,Chicago Sky,83,76,True,2023
401507309,2023-08-13,5,Indiana Fever,9,New York Liberty,89,100,True,2023
401507308,2023-08-13,14,Seattle Storm,11,Phoenix Mercury,81,71,True,2023
401507310,2023-08-14,17,Las Vegas Aces,20,Atlanta Dream,86,65,True,2023
401507376,2023-08-16,17,Las Vegas Aces,9,New York Liberty,63,82,True,2023
401507311,2023-08-18,17,Las Vegas Aces,9,New York Liberty,88,75,True,2023
401507312,2023-08-18,18,Connecticut Sun,3,Dallas Wings,75,95,True,2023
401507313,2023-08-18,5,Indiana Fever,16,Washington Mystics,79,83,True,2023
401507314,2023-08-18,20,Atlanta Dream,19,Chicago Sky,78,67,True,2023
401507315,2023-08-19,11,Phoenix Mercury,9,New York Liberty,63,85,True,2023
401507316,2023-08-19,14,Seattle Storm,8,Minnesota Lynx,70,78,True,2023
401507317,2023-08-19,17,Las Vegas Aces,6,Los Angeles Sparks,72,78,True,2023
401507318,2023-08-20,16,Washington Mystics,3,Dallas Wings,84,97,True,2023
401507319,2023-08-20,19,Chicago Sky,18,Connecticut Sun,73,79,True,2023
401507320,2023-08-20,11,Phoenix Mercury,5,Indiana Fever,73,83,True,2023
401507321,2023-08-20,8,Minnesota Lynx,14,Seattle Storm,74,88,True,2023
401507322,2023-08-22,20,Atlanta Dream,17,Las Vegas Aces,100,112,True,2023
401507323,2023-08-22,16,Washington Mystics,18,Connecticut Sun,64,68,True,2023
401507324,2023-08-23,19,Chicago Sky,14,Seattle Storm,102,79,True,2023
401507325,2023-08-23,8,Minnesota Lynx,3,Dallas Wings,91,86,True,2023
401507326,2023-08-24,6,Los Angeles Sparks,11,Phoenix Mercury,91,62,True,2023
401507327,2023-08-24,18,Connecticut Sun,9,New York Liberty,90,95,True,2023
401507328,2023-08-24,5,Indiana Fever,14,Seattle Storm,90,86,True,2023
401507329,2023-08-25,19,Chicago Sky,17,Las Vegas Aces,87,94,True,2023
401507330,2023-08-25,3,Dallas Wings,8,Minnesota Lynx,81,90,True,2023
401507331,2023-08-26,20,Atlanta Dream,6,Los Angeles Sparks,78,83,True,2023
401507332,2023-08-26,16,Washington Mystics,17,Las Vegas Aces,78,62,True,2023
401507333,2023-08-27,8,Minnesota Lynx,9,New York Liberty,76,111,True,2023
401507334,2023-08-27,18,Connecticut Sun,6,Los Angeles Sparks,83,68,True,2023
401507335,2023-08-27,5,Indiana Fever,20,Atlanta Dream,83,80,True,2023
401507336,2023-08-27,11,Phoenix Mercury,3,Dallas Wings,74,77,True,2023
401507337,2023-08-27,14,Seattle Storm,19,Chicago Sky,85,90,True,2023
401507338,2023-08-28,9,New York Liberty,17,Las Vegas Aces,94,85,True,2023
401507339,2023-08-29,20,Atlanta Dream,11,Phoenix Mercury,94,76,True,2023
401507340,2023-08-29,16,Washington Mystics,8,Minnesota Lynx,83,72,True,2023
401507341,2023-08-30,6,Los Angeles Sparks,19,Chicago Sky,75,76,True,2023
401507342,2023-08-31,18,Connecticut Sun,11,Phoenix Mercury,84,74,True,2023
401507343,2023-09-01,17,Las Vegas Aces,16,Washington Mystics,84,75,True,2023
401507344,2023-09-01,6,Los Angeles Sparks,14,Seattle Storm,61,72,True,2023
401507345,2023-09-01,5,Indiana Fever,3,Dallas Wings,100,110,True,2023
401507346,2023-09-02,9,New York Liberty,18,Connecticut Sun,89,58,True,2023
401507347,2023-09-02,8,Minnesota Lynx,20,Atlanta Dream,91,85,True,2023
401507348,2023-09-03,17,Las Vegas Aces,14,Seattle Storm,103,77,True,2023
401507349,2023-09-03,19,Chicago Sky,9,New York Liberty,69,86,True,2023
401507350,2023-09-03,3,Dallas Wings,5,Indiana Fever,84,97,True,2023
401507351,2023-09-03,8,Minnesota Lynx,11,Phoenix Mercury,86,73,True,2023
401507352,2023-09-03,6,Los Angeles Sparks,16,Washington Mystics,72,64,True,2023
401507353,2023-09-05,18,Connecticut Sun,6,Los Angeles Sparks,90,76,True,2023
401507354,2023-09-05,5,Indiana Fever,19,Chicago Sky,69,96,True,2023
401507355,2023-09-06,3,Dallas Wings,9,New York Liberty,93,94,True,2023
401507356,2023-09-06,11,Phoenix Mercury,16,Washington Mystics,77,100,True,2023
401507357,2023-09-06,20,Atlanta Dream,14,Seattle Storm,79,68,True,2023
401507358,2023-09-07,9,New York Liberty,6,Los Angeles Sparks,96,89,True,2023
401507359,2023-09-08,18,Connecticut Sun,5,Indiana Fever,76,59,True,2023
401507360,2023-09-08,16,Washington Mystics,20,Atlanta Dream,75,80,True,2023
401507361,2023-09-09,19,Chicago Sky,8,Minnesota Lynx,92,87,True,2023
401507362,2023-09-09,3,Dallas Wings,14,Seattle Storm,106,91,True,2023
401507363,2023-09-09,11,Phoenix Mercury,17,Las Vegas Aces,73,94,True,2023
401507364,2023-09-10,20,Atlanta Dream,3,Dallas Wings,77,94,True,2023
401507365,2023-09-10,18,Connecticut Sun,19,Chicago Sky,91,102,True,2023
401507366,2023-09-10,5,Indiana Fever,8,Minnesota Lynx,87,72,True,2023
401507367,2023-09-10,9,New York Liberty,16,Washington Mystics,88,90,True,2023
401507368,2023-09-10,17,Las Vegas Aces,11,Phoenix Mercury,100,85,True,2023
401507369,2023-09-10,14,Seattle Storm,6,Los Angeles Sparks,89,91,True,2023
